obstructionism 0,92 424 1,376 1,292
obstructionist 0,92 414 1,379 1,292
obstructive 0,99 383 2,234 1,292
obstructively 0,97 244 1,781 1,292
obstruent 0,49 378 -0,013 1,292
obtain 1,00 428 2,341 3,573
obtainable 0,98 399 1,963 1,292
obtainer 0,95 401 1,627 1,593
obtainment 0,81 408 0,880 1,292
obtrude 0,63 489 0,339 1,593
obtrusion 0,94 396 1,495 1,292
obtrusive 0,97 379 1,829 1,769
obtrusively 0,97 377 1,793 1,292
obtrusiveness 0,98 414 2,019 1,292
obtund 0,24 422 -0,700 1,292
obtuse 0,98 446 1,924 2,438
obtusely 0,97 427 1,841 1,292
obtuseness 0,94 409 1,549 1,292
obverse 0,74 409 0,646 1,292
obvert 0,55 418 0,113 1,292
obviate 0,70 374 0,528 1,769
obviation 0,58 391 0,208 1,292
obvious 1,00 394 2,432 4,471
obviously 0,99 346 2,300 4,781
obviousness 0,90 412 1,262 1,593
ocarina 0,53 403 0,083 1,894
occasion 0,99 379 2,318 4,219
occasional 0,99 389 2,237 3,593
occasionally 1,00 428 2,341 3,854
occident 0,64 420 0,356 1,593
occidental 0,80 434 0,846 2,195
occipital 0,73 394 0,601 2,860
occlude 0,80 388 0,827 1,769
occlusal 0,46 156 -0,112 1,593
occlusion 0,86 384 1,050 2,195
occlusive 0,79 389 0,794 1,292
occult 0,96 405 1,679 3,200
occultation 0,67 381 0,448 1,292
occulting 0,72 387 0,587 1,292
occultism 0,89 432 1,224 1,894
occultist 0,91 414 1,320 1,593
occupancy 0,99 402 2,174 2,468
occupant 1,00 400 2,434 2,915
occupation 1,00 372 2,425 3,616
occupational 1,00 411 2,333 3,178
occupationally 0,95 432 1,637 1,292
occupier 0,98 392 1,915 1,292
occupy 0,99 411 2,250 3,396
occur 1,00 404 2,330 3,872
occurrence 0,99 388 2,237 3,077
ocean 1,00 426 2,340 4,481
oceanfront 0,96 413 1,740 1,894
oceanic 0,98 405 1,968 2,797
oceanographer 0,97 380 1,830 1,991
oceanographic 0,94 389 1,486 2,406
oceanographically 0,79 219 0,812 1,292
oceanography 0,98 413 1,974 2,195
ocelot 0,87 395 1,090 1,769
ocher 0,46 387 -0,106 1,292
ochre 0,75 165 0,671 1,292
ochroid 0,25 351 -0,682 1,292
ocotillo 0,14 421 -1,074 1,769
octagon 0,99 427 2,190 2,371
octagonal 0,97 423 1,837 2,137
octahedral 0,72 369 0,579 1,292
octahedron 0,77 380 0,716 1,292
octal 0,64 387 0,357 1,292
octane 0,98 418 2,022 1,991
octant 0,61 380 0,264 1,894
octave 0,99 448 2,143 2,468
octavo 0,55 397 0,122 1,593
octet 0,77 401 0,716 1,593
octillion 0,62 401 0,305 1,593
october 0,99 424 2,128 3,997
octogenarian 0,86 400 1,075 2,070
octopi 0,91 421 1,343 1,769
octopod 0,81 408 0,853 1,292
octopus 0,99 408 2,117 3,292
octoroon 0,33 398 -0,431 1,593
ocular 0,93 427 1,476 2,634
oculist 0,71 419 0,551 1,991
oculomotor 0,44 347 -0,147 1,769
oculus 0,82 390 0,905 1,769
odalisque 0,28 425 -0,590 1,593
odd 0,99 395 2,326 4,381
oddball 0,99 360 2,219 2,836
oddity 0,99 417 2,123 2,137
oddly 0,99 394 2,107 3,317
oddment 0,52 380 0,046 1,292
oddments 0,55 408 0,116 1,593
oddness 0,97 418 1,866 1,894
odds 1,00 407 2,436 4,279
ode 0,95 425 1,630 2,915
odiferous 0,79 339 0,808 1,593
odious 0,86 397 1,060 2,707
odiously 0,86 366 1,043 1,292
odiousness 0,85 431 1,038 1,292
odium 0,67 378 0,448 1,292
odometer 0,93 364 1,454 2,371
odontoid 0,28 131 -0,569 1,593
odor 0,96 398 1,753 3,371
odorant 0,74 379 0,624 1,593
odoriferous 0,76 395 0,712 1,292
odorize 0,87 426 1,124 1,292
odorless 0,98 380 1,946 2,468
odorous 0,98 385 2,045 1,593
odorously 0,83 231 0,929 1,292
odyssey 0,99 368 2,224 2,955
oedipal 0,69 399 0,495 2,634
oenological 0,44 383 -0,153 1,292
oenologist 0,42 362 -0,193 1,292
oenology 0,38 372 -0,298 1,292
oenophile 0,50 369 -0,003 1,292
oeuvre 0,63 416 0,334 2,547
of 0,99 378 2,318 7,063
off 1,00 405 2,331 6,071
offal 0,64 375 0,362 2,292
offbeat 0,99 435 2,194 2,547
offence 0,89 411 1,209 3,730
offend 1,00 430 2,576 3,718
offended 0,99 394 2,325 3,877
offender 1,00 416 2,335 3,441
offense 0,98 378 1,902 4,217
offensive 0,99 392 2,324 3,808
offensively 0,99 386 2,163 1,769
offensiveness 0,98 421 1,940 1,894
offer 1,00 428 2,576 4,873
offering 1,00 408 2,576 4,183
offertory 0,54 397 0,103 1,593
offhand 0,98 405 2,012 2,964
offhanded 0,97 414 1,862 1,292
offhandedly 0,95 401 1,627 1,292
offhandedness 0,93 235 1,458 1,292
office 0,99 378 2,318 5,309
officeholder 0,86 399 1,063 1,292
officemate 0,87 367 1,093 1,593
officer 1,00 401 2,434 5,013
official 1,00 438 2,444 4,380
officialdom 0,60 373 0,245 1,593
officially 1,00 389 2,430 4,182
officiate 0,97 390 1,839 2,371
officiator 0,92 447 1,403 1,292
officinal 0,17 401 -0,924 1,292
officious 0,81 404 0,873 2,246
officiously 0,78 400 0,763 1,769
officiousness 0,74 423 0,622 1,769
offing 0,84 398 0,998 2,522
offish 0,72 392 0,590 1,593
offline 0,99 437 2,196 2,654
offload 0,94 377 1,491 1,991
offprint 0,68 420 0,472 1,292
offputting 0,94 411 1,532 1,292
offscreen 0,97 381 1,867 1,593
offset 1,00 393 2,431 2,769
offshoot 0,96 412 1,687 2,195
offshore 0,99 408 2,248 3,356
offside 0,98 365 1,978 2,371
offspring 0,99 421 2,186 3,409
offstage 0,98 380 1,946 2,654
oft 0,86 414 1,043 2,634
often 1,00 409 2,436 4,758
oftentimes 0,88 392 1,132 2,614
ogee 0,23 399 -0,720 1,292
ogle 0,90 402 1,262 2,593
ogre 0,96 414 1,741 3,149
ogress 0,42 424 -0,212 1,593
oh 0,98 429 1,987 6,517
ohm 0,75 367 0,656 1,991
ohmmeter 0,57 400 0,181 1,292
oho 0,17 418 -0,951 2,246
oil 1,00 393 2,576 4,613
oilbird 0,25 402 -0,671 1,292
oilcan 0,77 397 0,733 2,137
oilcloth 0,91 412 1,289 1,593
oiled 1,00 423 2,440 2,769
oiler 0,91 400 1,287 2,137
oilfield 0,89 146 1,208 1,292
oiliness 0,91 409 1,328 1,292
oillamp 0,67 371 0,424 1,292
oilman 0,80 408 0,828 2,246
oilpaper 0,70 422 0,523 1,769
oilseed 0,81 395 0,867 1,292
oilskin 0,83 380 0,927 1,593
oilstone 0,64 398 0,357 1,292
oily 0,99 350 2,302 2,991
oink 0,96 403 1,652 3,040
ointment 1,00 379 2,427 3,216
ok 0,96 391 1,746 5,706
okapi 0,34 411 -0,413 1,292
okay 1,00 386 2,429 6,302
okra 0,92 353 1,346 2,723
old 1,00 392 2,431 5,784
olden 0,84 365 0,996 3,032
older 0,99 459 2,274 4,621
oldfangled 0,65 398 0,390 1,292
oldfashioned 0,89 232 1,195 1,292
oldie 0,98 432 1,949 2,672
oldish 0,85 380 1,011 1,292
oldness 0,82 456 0,888 1,593
oldster 0,58 454 0,204 1,292
oldwife 0,47 385 -0,074 1,292
oleaginous 0,26 417 -0,624 1,292
oleander 0,74 432 0,631 1,991
olecranon 0,11 169 -1,194 1,593
olefin 0,30 477 -0,525 1,292
oleic 0,33 420 -0,433 2,438
oleo 0,48 375 -0,050 1,292
oleograph 0,41 402 -0,224 1,292
oleomargarine 0,38 414 -0,298 1,593
oleoresin 0,27 404 -0,592 1,292
olfaction 0,74 401 0,646 1,292
olfactory 0,85 410 1,027 2,672
oligarch 0,82 366 0,912 1,593
oligarchic 0,74 375 0,640 1,292
oligarchical 0,81 145 0,880 1,593
oligarchy 0,84 410 0,977 2,246
oligomer 0,16 140 -0,964 1,292
oligopolistic 0,42 411 -0,198 1,292
oligopoly 0,66 397 0,415 1,292
oligotrophic 0,49 159 -0,023 1,292
oliguria 0,15 136 -1,003 1,292
olio 0,30 402 -0,523 1,593
olive 1,00 382 2,576 3,867
olivewood 0,78 400 0,746 1,292
olivine 0,39 361 -0,268 1,292
olla 0,19 378 -0,874 2,571
ology 0,41 152 -0,231 1,991
olympic 0,99 399 2,172 3,604
olympics 1,00 449 2,447 3,630
ombudsman 0,72 380 0,572 2,195
omega 0,99 422 2,187 3,178
omelet 0,95 406 1,587 3,378
omelette 0,99 380 2,319 3,084
omen 1,00 376 2,426 3,236
omerta 0,25 383 -0,665 1,292
omicron 0,52 424 0,047 2,654
ominous 0,98 399 2,056 3,131
ominously 0,98 399 1,963 1,593
omissible 0,81 379 0,867 1,292
omission 0,98 381 1,992 2,614
omit 0,99 360 2,144 2,468
omnibus 0,93 410 1,457 1,991
omnidirectional 0,90 184 1,241 1,593
omnificent 0,77 377 0,727 1,292
omnipotence 0,96 392 1,691 2,292
omnipotent 0,98 382 1,993 2,593
omnipresence 0,96 394 1,749 1,292
omnipresent 0,97 386 1,802 2,137
omniscience 0,92 400 1,362 1,991
omniscient 0,98 415 1,935 2,547
omnisciently 0,86 232 1,055 1,292
omnivore 0,97 396 1,881 1,292
omnivorous 0,97 374 1,823 1,769
omnivorously 0,89 406 1,227 1,292
on 0,99 410 2,249 6,842
onboard 0,97 405 1,789 3,676
once 1,00 442 2,576 5,537
oncogene 0,30 163 -0,517 1,292
oncogenic 0,39 152 -0,281 1,292
oncologic 0,76 394 0,702 1,292
oncologist 0,95 378 1,577 2,945
oncology 0,96 361 1,713 2,797
oncoming 0,98 361 2,025 2,654
one 1,00 383 2,576 6,487
oneness 0,89 377 1,226 2,634
onerous 0,85 386 1,042 1,769
onerously 0,76 249 0,695 1,292
oneself 0,97 411 1,766 3,333
onetime 0,73 398 0,609 1,991
ongoing 0,99 368 2,087 3,341
onion 0,99 392 2,239 3,628
onionskin 0,79 414 0,796 1,292
oniony 0,65 396 0,379 1,292
online 0,99 387 2,164 3,827
onlooker 0,98 379 1,903 1,769
only 1,00 408 2,436 6,034
onomatopoeia 0,90 414 1,278 1,292
onomatopoeic 0,76 391 0,697 1,292
onomatopoeically 0,69 240 0,495 1,292
onomatopoetic 0,76 413 0,684 1,292
onomatopoetically 0,68 312 0,452 1,292
onrush 0,63 415 0,319 1,292
onrushing 0,66 377 0,409 1,769
onscreen 0,95 420 1,582 1,991
onset 0,98 360 2,024 2,935
onshore 0,94 406 1,507 2,371
onside 0,85 452 1,010 1,991
onslaught 0,98 369 1,936 2,547
onstage 0,95 373 1,644 3,313
ontic 0,14 191 -1,081 1,292
onto 0,94 383 1,518 4,564
ontogenesis 0,42 394 -0,197 1,292
ontogenetic 0,39 418 -0,289 1,292
ontogenetically 0,51 379 0,036 1,292
ontogeny 0,40 395 -0,257 1,292
ontological 0,75 353 0,669 1,894
ontologically 0,72 413 0,574 1,292
ontologism 0,51 457 0,014 1,292
ontology 0,75 391 0,673 2,070
onus 0,72 421 0,582 2,070
onward 0,99 394 2,240 3,195
onwards 0,98 402 2,010 2,614
onyx 0,97 401 1,785 2,547
oocyte 0,34 383 -0,396 1,292
oodles 0,92 435 1,404 2,672
oogenesis 0,36 171 -0,348 1,292
oolong 0,66 391 0,422 2,195
oomph 0,85 368 1,035 2,823
oops 0,99 397 2,171 4,038
ooze 0,99 381 2,160 2,739
ooziness 0,86 259 1,052 1,292
oozy 0,87 387 1,113 1,769
op 0,63 248 0,326 3,568
opacity 0,89 446 1,230 1,593
opal 0,95 395 1,620 3,016
opalescence 0,81 417 0,851 1,292
opalescent 0,84 424 0,989 1,292
opaque 0,99 397 2,109 2,137
opaquely 0,93 387 1,428 1,292
opaqueness 0,96 399 1,726 1,292
open 1,00 413 2,576 5,505
opencast 0,66 405 0,406 1,292
opener 1,00 418 2,336 3,532
openhanded 0,97 407 1,856 1,292
openhandedly 0,94 243 1,505 1,292
openhandedness 0,89 258 1,214 1,292
openhearted 0,96 418 1,718 1,292
openheartedly 0,96 252 1,703 1,292
openheartedness 0,95 433 1,596 1,292
opening 0,99 378 2,318 4,584
openly 0,99 394 2,325 3,329
openmouthed 0,97 389 1,773 1,292
openness 0,98 408 1,970 2,614
openwork 0,65 436 0,373 1,292
opera 0,99 399 2,172 4,233
operability 0,88 408 1,180 1,292
operable 0,98 356 1,969 2,406
operagoer 0,56 427 0,143 1,292
operand 0,48 419 -0,039 1,292
operant 0,74 382 0,639 1,292
operate 1,00 437 2,576 4,126
operatic 0,89 414 1,200 2,468
operatically 0,82 217 0,922 1,292
operating 0,99 386 2,322 4,058
operation 1,00 417 2,439 4,642
operational 1,00 425 2,576 3,584
operationalization 0,70 158 0,508 1,292
operationalize 0,80 163 0,844 1,292
operative 0,99 387 2,236 3,515
operatively 0,95 348 1,587 1,593
operator 0,99 388 2,322 4,215
operatory 0,73 401 0,615 1,292
opercula 0,18 416 -0,920 1,292
operculum 0,26 363 -0,639 1,593
operetta 0,87 382 1,105 2,195
operon 0,15 167 -1,023 1,292
ophidian 0,35 437 -0,369 1,292
ophthalmic 0,71 436 0,550 1,593
ophthalmologic 0,80 391 0,824 1,292
ophthalmological 0,85 378 1,041 1,292
ophthalmologist 0,89 367 1,211 2,468
ophthalmology 0,87 402 1,112 2,070
ophthalmoscope 0,70 407 0,512 1,292
opiate 0,93 410 1,439 2,614
opine 0,77 413 0,730 2,137
opinion 0,98 395 2,053 4,623
opinionate 0,87 409 1,111 1,292
opinionated 0,99 391 2,324 2,739
opinionatedly 0,71 241 0,558 1,292
opinionative 0,67 419 0,444 1,292
opinioned 0,83 395 0,933 1,593
opioid 0,70 392 0,509 1,292
opium 0,99 373 2,154 3,353
opossum 0,91 418 1,297 1,991
opponent 0,99 382 2,320 3,674
opportune 0,97 427 1,781 2,468
opportunely 0,78 386 0,771 1,769
opportunism 0,97 417 1,865 1,593
opportunist 1,00 397 2,433 2,571
opportunistic 0,99 387 2,102 2,468
opportunistically 0,97 415 1,799 1,292
opportunity 0,99 394 2,325 4,612
opposability 0,85 421 1,023 1,292
opposable 0,98 371 1,895 2,571
oppose 1,00 408 2,436 3,337
opposed 1,00 374 2,576 3,840
opposing 1,00 398 2,576 3,432
opposite 1,00 365 2,576 4,182
oppositely 0,77 446 0,720 1,292
oppositeness 0,70 393 0,518 1,292
opposition 1,00 388 2,430 3,485
oppositional 0,98 416 1,936 1,292
oppositionist 0,92 392 1,383 1,292
oppress 0,98 392 1,915 2,371
oppressed 0,99 376 2,229 3,111
oppression 0,99 365 2,148 3,178
oppressive 0,99 430 2,260 2,973
oppressively 0,99 402 2,058 1,292
oppressiveness 0,97 431 1,844 1,593
oppressor 0,99 421 2,126 2,723
opprobrious 0,33 370 -0,436 1,292
opprobrium 0,36 406 -0,356 1,292
oppugn 0,07 408 -1,437 1,292
oppugner 0,07 368 -1,459 1,292
ops 0,73 390 0,601 3,624
opsonic 0,20 162 -0,840 1,292
opt 0,98 396 1,919 2,614
optative 0,30 143 -0,517 1,292
optic 0,99 427 2,190 3,016
optical 1,00 432 2,443 3,048
optically 0,99 402 2,113 1,593
optician 0,96 402 1,676 1,991
optics 0,99 438 2,137 2,860
optimal 0,98 377 2,038 2,496
optimality 0,75 158 0,657 1,292
optimism 1,00 391 2,431 3,195
optimist 1,00 407 2,331 3,189
optimistic 0,99 383 2,320 3,532
optimistically 0,99 418 2,070 1,593
optimization 0,99 415 2,122 1,593
optimize 1,00 392 2,431 2,070
optimum 0,99 381 2,097 2,823
option 1,00 382 2,576 4,159
optional 1,00 436 2,576 3,063
optionally 0,97 432 1,786 1,292
optoelectronic 0,54 402 0,093 1,292
optometrist 0,97 431 1,877 2,468
optometry 0,95 396 1,598 1,769
opulence 0,95 403 1,563 2,070
opulent 0,95 421 1,625 2,195
opulently 0,88 370 1,161 1,292
opus 0,89 369 1,200 2,964
or 0,99 367 2,150 6,231
oracle 1,00 414 2,335 3,353
oracular 0,73 407 0,605 1,292
oral 1,00 384 2,576 3,636
orally 0,99 373 2,227 2,634
orange 0,99 432 2,261 4,348
orangeade 0,76 394 0,694 1,593
orangeroot 0,46 428 -0,093 1,292
orangery 0,49 359 -0,024 1,292
orangewood 0,66 352 0,413 1,292
orangey 0,65 419 0,373 1,593
orangutan 0,94 412 1,553 2,769
orate 0,82 421 0,919 1,769
oration 0,87 415 1,131 1,991
orator 0,91 447 1,332 2,246
oratorical 0,81 378 0,874 1,292
oratorio 0,58 417 0,195 1,769
oratory 0,90 431 1,286 2,292
orb 0,97 387 1,803 3,441
orbed 0,41 441 -0,230 2,672
orbicular 0,53 348 0,064 1,292
orbit 1,00 423 2,440 3,753
orbital 0,99 405 2,115 3,105
orbiter 0,94 446 1,515 1,991
orbitofrontal 0,70 143 0,517 1,292
orc 0,78 142 0,768 2,614
orca 0,95 423 1,565 2,823
orchard 0,99 423 2,256 3,287
orchardist 0,62 427 0,304 1,292
orchestra 1,00 407 2,576 3,742
orchestral 0,98 397 2,055 2,333
orchestrate 0,99 405 2,176 2,468
orchestration 0,96 384 1,710 2,137
orchestrator 0,97 408 1,763 1,292
orchid 1,00 368 2,423 3,337
orchidaceous 0,33 414 -0,426 1,593
ordain 0,96 390 1,716 2,292
ordainment 0,90 378 1,256 1,292
ordeal 0,99 358 2,217 3,378
order 0,99 415 2,182 5,194
orderable 0,86 364 1,064 1,292
ordered 0,99 438 2,264 4,567
orderliness 0,94 387 1,523 1,769
orderly 1,00 364 2,422 3,642
ordinal 0,85 393 1,032 1,292
ordinance 0,99 399 2,243 3,231
ordinarily 1,00 429 2,442 3,329
ordinariness 0,82 380 0,907 1,593
ordinary 0,99 381 2,319 4,280
ordinate 0,95 388 1,567 1,593
ordination 0,92 383 1,405 2,070
ordinator 0,75 394 0,671 1,292
ordnance 0,76 420 0,689 2,973
ordure 0,35 401 -0,370 1,292
ore 0,97 411 1,766 3,221
oregano 0,96 385 1,683 2,925
organ 1,00 443 2,576 3,861
organdy 0,39 393 -0,285 2,070
organelle 0,56 462 0,156 1,292
organic 0,99 395 2,326 3,636
organically 0,99 403 2,245 2,246
organism 1,00 394 2,576 3,313
organismic 0,64 427 0,365 1,593
organist 0,97 395 1,779 2,614
organization 1,00 421 2,440 4,117
organizational 0,98 389 1,954 2,571
organizationally 0,92 357 1,387 1,292
organize 1,00 452 2,448 3,636
organized 0,99 411 2,250 4,008
organizer 0,99 419 2,185 2,654
organogenesis 0,48 373 -0,043 1,292
orgasm 1,00 412 2,334 3,622
orgasmic 0,99 380 2,159 2,438
orgiastic 0,48 387 -0,042 1,991
orgy 0,98 379 1,945 3,236
oriel 0,41 394 -0,222 1,292
orient 0,98 409 2,015 3,206
oriental 0,99 420 2,185 3,419
orientalism 0,88 180 1,146 1,292
orientalist 0,80 422 0,818 1,292
orientate 0,90 394 1,237 1,593
orientation 0,99 382 2,320 3,389
orifice 0,96 377 1,675 2,783
oriflamme 0,12 367 -1,144 1,292
origami 0,98 425 1,944 2,894
origin 1,00 350 2,576 3,650
original 1,00 425 2,576 4,450
originality 0,99 346 2,300 2,783
originally 0,99 444 2,267 3,843
originate 1,00 420 2,439 2,496
origination 0,92 401 1,363 1,991
originative 0,68 447 0,475 1,292
originator 0,99 412 2,180 1,894
oriole 0,76 403 0,704 2,070
orison 0,25 441 -0,675 2,333
ormer 0,08 368 -1,385 1,593
ormolu 0,12 414 -1,141 1,769
ornament 0,99 400 2,111 3,063
ornamental 0,98 374 1,898 2,292
ornamentally 0,95 411 1,593 1,292
ornamentation 0,94 373 1,506 1,894
ornate 0,98 408 1,970 2,333
ornately 0,95 379 1,626 1,292
orneriness 0,66 424 0,403 1,593
ornery 0,83 351 0,927 3,077
ornithine 0,37 130 -0,330 1,292
ornithological 0,81 387 0,881 1,894
ornithologist 0,86 381 1,080 1,991
ornithology 0,84 438 0,972 1,991
orogeny 0,22 142 -0,768 1,292
orotund 0,23 374 -0,730 1,769
orphan 1,00 404 2,435 3,760
orphanage 0,99 399 2,243 3,730
orphaned 0,99 430 2,132 2,614
orphic 0,41 427 -0,226 1,593
orphism 0,44 441 -0,155 1,292
orpiment 0,05 376 -1,575 1,292
orrery 0,22 382 -0,754 1,292
orris 0,14 398 -1,061 1,593
orrisroot 0,20 402 -0,834 1,292
ort 0,29 336 -0,534 1,991
orthicon 0,33 410 -0,444 1,292
orthocenter 0,61 413 0,283 1,292
orthochromatic 0,65 393 0,371 1,292
orthoclase 0,18 418 -0,914 1,593
orthoclastic 0,44 397 -0,141 1,292
orthodontia 0,83 434 0,948 1,292
orthodontic 0,98 421 2,024 1,894
orthodontics 0,99 399 2,243 1,769
orthodontist 0,99 364 2,147 2,707
orthodox 0,99 411 2,250 3,024
orthodoxy 0,92 394 1,386 1,991
orthogenesis 0,75 383 0,665 1,292
orthogenetic 0,82 384 0,885 1,292
orthogonal 0,52 447 0,053 1,292
orthogonally 0,57 435 0,181 1,292
orthographic 0,85 381 1,023 1,593
orthographical 0,82 355 0,902 1,292
orthographically 0,82 365 0,910 1,292
orthography 0,84 442 0,987 1,593
orthomolecular 0,65 383 0,382 1,292
orthopedic 0,99 404 2,114 2,723
orthopedically 0,95 390 1,638 1,593
orthopedics 0,97 394 1,879 1,894
orthopedist 0,93 377 1,452 2,406
orthophosphate 0,62 390 0,304 1,292
orthopraxis 0,55 375 0,123 1,292
orthopraxy 0,45 383 -0,120 1,292
orthopsychiatry 0,54 376 0,106 1,292
orthorhombic 0,32 386 -0,474 1,292
orthostatic 0,65 416 0,392 1,292
orthotic 0,78 403 0,760 1,593
orthotropic 0,71 395 0,537 1,292
ortolan 0,12 402 -1,159 1,292
orzo 0,55 416 0,114 1,292
oscillate 0,97 385 1,870 1,894
oscillating 0,97 428 1,842 2,195
oscillation 0,94 400 1,481 2,070
oscillator 0,93 382 1,422 2,571
oscillatory 0,91 372 1,340 1,292
oscilloscope 0,86 396 1,058 1,991
oscine 0,26 431 -0,636 1,292
oscines 0,17 407 -0,953 1,292
osculate 0,68 370 0,458 1,292
osculation 0,59 381 0,227 1,894
osier 0,23 427 -0,739 1,292
osmic 0,21 155 -0,809 1,292
osmium 0,36 390 -0,364 1,593
osmosis 0,97 413 1,768 2,496
osmotic 0,70 405 0,508 1,894
osprey 0,90 395 1,266 1,593
osselet 0,32 376 -0,450 1,292
osseous 0,38 434 -0,314 1,769
ossicle 0,41 364 -0,227 1,292
ossific 0,34 368 -0,409 1,292
ossification 0,75 423 0,665 1,593
ossified 0,71 414 0,555 1,593
ossify 0,66 457 0,399 1,292
ossuary 0,48 390 -0,051 1,593
ostensible 0,87 361 1,108 1,894
ostensibly 0,89 380 1,231 2,522
ostensive 0,74 424 0,638 1,292
ostentation 0,88 384 1,170 1,292
ostentatious 0,95 420 1,647 2,707
ostentatiously 0,94 394 1,532 1,593
osteoarthritis 0,94 393 1,491 1,292
osteoblast 0,57 162 0,169 1,292
osteoclast 0,50 141 -0,009 1,292
osteoid 0,56 156 0,160 1,292
osteopath 0,89 408 1,192 2,371
osteopathic 0,90 401 1,260 1,292
osteopathy 0,91 417 1,338 1,292
osteoporosis 0,98 425 1,944 2,292
osteoporotic 0,64 406 0,362 1,292
ostinato 0,19 147 -0,865 1,769
ostomy 0,48 158 -0,047 1,593
ostracism 0,89 434 1,203 1,894
ostracize 0,95 421 1,625 1,593
ostrich 0,99 408 2,063 2,982
other 0,99 409 2,249 5,866
otherness 0,81 379 0,876 1,894
otherwise 0,99 399 2,243 4,618
otherworld 0,88 425 1,179 1,593
otherworldliness 0,90 391 1,247 1,292
otherworldly 0,94 391 1,528 2,406
otiose 0,19 411 -0,867 1,292
otitis 0,36 406 -0,349 2,333
otolaryngologist 0,47 406 -0,080 1,292
otolaryngology 0,42 403 -0,189 1,292
otology 0,54 418 0,089 1,292
otophone 0,31 385 -0,479 1,292
otosclerosis 0,55 412 0,127 1,769
ototoxicity 0,30 172 -0,512 1,292
otter 0,99 425 2,075 3,137
ottoman 0,95 393 1,595 2,522
oubliette 0,47 374 -0,066 2,070
ouch 0,99 406 2,177 4,040
ought 0,98 419 2,023 4,907
ouija 0,85 382 1,025 2,614
ounce 0,99 391 2,324 3,608
our 0,99 378 2,318 6,146
ours 0,99 398 2,243 4,548
ourself 0,85 420 1,022 2,690
ourselves 0,99 432 2,133 4,719
oust 0,96 401 1,728 1,894
ouster 0,69 405 0,480 1,894
out 1,00 328 2,408 6,587
outage 0,98 396 1,919 2,634
outback 1,00 391 2,431 2,973
outbalance 0,79 354 0,781 1,292
outbid 0,98 429 2,030 2,634
outbluff 0,69 369 0,493 1,292
outboard 0,92 425 1,348 2,754
outbound 0,98 376 2,038 2,522
outbox 0,97 393 1,809 1,894
outbrave 0,38 392 -0,295 1,292
outbreak 1,00 396 2,432 3,292
outbreed 0,79 390 0,813 1,292
outbuilding 0,91 393 1,292 2,371
outburst 1,00 432 2,576 3,167
outcast 1,00 358 2,576 3,124
outcaste 0,56 401 0,140 1,292
outclass 0,93 372 1,445 1,593
outcome 1,00 409 2,332 3,597
outcrop 0,91 411 1,330 1,292
outcropping 0,94 142 1,548 1,593
outcross 0,64 391 0,360 1,292
outcry 0,98 437 1,993 2,406
outcurve 0,57 388 0,180 1,292
outdate 0,96 366 1,749 1,292
outdated 1,00 423 2,440 2,915
outdistance 0,81 387 0,871 1,593
outdo 0,94 374 1,550 2,723
outdoor 0,98 429 1,987 3,265
outdoors 1,00 361 2,421 3,325
outdoorsman 0,97 430 1,813 1,991
outdoorsy 0,93 428 1,460 2,406
outdraw 0,86 415 1,065 2,195
outdrink 0,77 383 0,722 1,769
outdrive 0,77 378 0,721 1,894
outer 0,98 395 2,053 3,958
outermost 0,98 411 2,017 1,991
outerwear 0,98 390 1,913 1,593
outface 0,63 457 0,335 1,292
outfall 0,72 394 0,579 1,292
outfield 0,99 451 2,093 2,406
outfielder 0,96 405 1,655 2,070
outfight 0,69 363 0,495 1,894
outfighting 0,71 378 0,537 1,292
outfit 0,98 396 2,054 4,399
outfitter 1,00 401 2,329 1,769
outflank 0,91 364 1,345 2,468
outflanking 0,90 398 1,243 1,292
outflow 0,97 373 1,859 2,195
outfox 0,85 376 1,004 1,769
outgain 0,74 400 0,644 1,292
outgas 0,43 372 -0,168 1,292
outgeneral 0,34 426 -0,420 1,292
outgiving 0,68 412 0,475 1,292
outgo 0,62 372 0,305 1,593
outgoing 0,99 392 2,167 3,251
outgoingness 0,82 244 0,917 1,292
outgrow 0,98 430 2,031 2,634
outgrowing 0,98 364 2,027 1,593
outgrowth 0,91 366 1,299 1,769
outguess 0,74 423 0,650 1,769
outgun 0,85 337 1,004 1,593
outhaul 0,48 398 -0,037 1,292
outhit 0,41 414 -0,224 1,292
outhouse 0,98 431 1,949 2,883
outhunt 0,53 264 0,066 1,292
outing 0,99 413 2,251 3,008
outkick 0,63 248 0,315 1,292
outlaid 0,80 416 0,824 1,292
outland 0,91 400 1,331 1,292
outlander 0,95 390 1,591 1,593
outlandish 0,98 378 2,039 2,547
outlandishly 0,98 395 2,053 1,292
outlandishness 0,97 430 1,813 1,292
outlast 0,98 422 1,941 2,593
outlaw 0,99 415 2,182 3,468
outlawry 0,38 418 -0,308 1,769
outlay 0,94 407 1,508 2,137
outlearn 0,76 378 0,696 1,292
outlet 1,00 373 2,425 3,305
outlier 0,83 397 0,946 1,292
outline 1,00 437 2,344 3,313
outlined 1,00 377 2,426 2,905
outliner 0,92 391 1,366 1,292
outlive 0,98 425 1,906 3,055
outlook 1,00 395 2,576 3,309
outlying 0,98 374 2,036 2,547
outman 0,45 419 -0,122 1,292
outmaneuver 0,92 408 1,372 1,991
outmarch 0,69 391 0,478 1,292
outmatch 0,93 412 1,459 1,292
outmode 0,80 345 0,841 2,070
outmoded 0,86 427 1,062 2,246
